,TimeStamp,interocularDistance,glasses,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk.1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
2794,199.6,108.4487,1.0,-25.386,-16.0111,-0.8076,0.0029,0.0154,0.6972,0.0101,0.0045,0.6231,97.8476,-0.0857,0.5123,0.0003,0.001,0.1119,0.0092,0.17300000000000001,0.0037,0.0,0.01,0.0085,0.0037,0.0001,26.0639,94.7453,0.0,76.813,0.0026,0.0238,0.142,0.0006,0.1855,21.4219,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,93.3767,0.0022,2.8491,18.0083,0.0018,0.0366,0,0,1,1
2795,199.68,106.3791,1.0,-26.3162,-16.2465,-1.2701,0.0027,0.0127,0.6562,0.0116,0.0045,0.5173,97.7182,-0.1465,0.3847,0.0002,0.001,0.1013,0.0108,0.2872,0.0041,0.0,0.0139,0.006999999999999999,0.0075,0.0001,21.9194,94.1829,0.0,75.9637,0.0021,0.0223,0.1529,0.0004,0.14300000000000002,27.614,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,93.3176,0.0022,2.9741,24.4803,0.0018,0.0397,0,0,1,1
2796,199.72,107.5339,1.0,-24.3211,-15.038,-0.6815,0.0027,0.0131,0.6634,0.0113,0.0045,0.5329,97.477,-0.1419,0.4033,0.0002,0.001,0.0916,0.0124,0.2756,0.0051,0.0,0.0126,0.0053,0.0043,0.0001,22.5958,93.2136,0.0,80.0975,0.0016,0.0187,0.1657,0.0003,0.096,32.3211,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,93.17200000000001,0.0023,3.1311,30.9445,0.0018,0.0437,0,0,1,1
2797,199.8,105.3748,1.0,-27.6264,-18.180999999999997,-2.2014,0.0027,0.0127,0.6524,0.0116,0.0045,0.5161,96.9734,-0.1305,0.3831,0.0001,0.0012,0.0765,0.018000000000000002,0.2411,0.0058,0.0,0.0179,0.0042,0.0037,0.0001,21.9073,91.4511,0.0,68.2177,0.001,0.0128,0.1589,0.0002,0.0761,39.4096,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,92.8625,0.0024,3.3016,37.4001,0.0018,0.0495,0,0,1,1
2798,199.88,108.5419,1.0,-22.9943,-13.8341,0.6545,0.0027,0.0124,0.6448,0.0117,0.0045,0.5067,96.7346,-0.115,0.371,0.0001,0.0011,0.0785,0.0162,0.2072,0.0059,0.0,0.0184,0.0036,0.0024,0.0001,21.4907,90.7135,0.0,83.6606,0.0008,0.0072,0.1518,0.0001,0.0478,44.3405,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,92.5145,0.0025,3.4745,43.8605,0.0018,0.0569,0,0,1,1
2799,199.96,103.6308,1.0,-26.7546,-17.8027,-1.8093,0.0026,0.012,0.6328,0.0121,0.0045,0.4865,96.9978,-0.1188,0.3484,0.0,0.0017,0.0706,0.0483,0.1794,0.0065,0.0,0.0447,0.0029,0.0053,0.0002,20.6344,91.5243,0.0,69.8352,0.0006,0.0105,0.1811,0.0002,0.0372,50.9633,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,92.3279,0.0027,3.823,50.3214,0.0018,0.0668,0,0,1,1
2800,200.04,108.395,1.0,-22.9423,-14.4909,0.2635,0.0027,0.0121,0.6329,0.012,0.0045,0.4926,95.5201,-0.0929,0.3535,0.0,0.002,0.0859,0.03,0.1451,0.0083,0.0,0.0249,0.0029,0.0016,0.0001,20.8721,87.6158,0.0,81.7845,0.0007,0.0034,0.1667,0.0001,0.0278,52.5553,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,91.9091,0.0028,4.0143,56.7012,0.0018,0.0775,0,0,1,1
2801,200.08,103.8987,1.0,-27.1545,-19.5615,-2.7111,0.0026,0.0112,0.6168,0.0127,0.0045,0.4579,95.8492,-0.1143,0.3152,0.0,0.0024,0.0993,0.0353,0.1773,0.0094,0.0,0.0342,0.0026,0.0031,0.0001,19.2298,88.3652,0.0,61.9566,0.0009,0.0039,0.1637,0.0001,0.0243,58.3179,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,91.8563,0.0028,4.1875,62.8936,0.0018,0.0912,0,0,1,1
2802,200.16,108.6612,1.0,-22.5866,-14.6346,-0.0585,0.0026,0.0113,0.6178,0.0126,0.0045,0.461,93.4713,-0.1081,0.318,0.0,0.003,0.1102,0.0284,0.1707,0.0109,0.0001,0.0263,0.0025,0.0025,0.0001,19.3597,83.8675,0.0,81.3525,0.0009,0.0022,0.1726,0.0001,0.0168,61.4829,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,90.73200000000001,0.0029,4.3359,68.7961,0.0018,0.1067,0,0,1,1
2803,200.24,103.1763,1.0,-26.5557,-17.5206,-1.5396,0.0025,0.0106,0.6033,0.0131,0.0045,0.4369,92.9703,-0.1089,0.2907,0.0,0.0035,0.1536,0.0283,0.1615,0.0121,0.0001,0.0409,0.0026,0.0023,0.0001,18.1127,83.1209,0.0,71.0102,0.0008,0.0012,0.1513,0.0001,0.0142,65.1803,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,88.9513,0.003,4.3987,73.4504,0.0018,0.1249,0,0,1,1
2804,200.32,107.3479,1.0,-21.25,-12.5737,2.398,0.0025,0.0109,0.6093,0.0129,0.0045,0.4449,92.1547,-0.1173,0.3,0.0,0.0033,0.1444,0.0335,0.179,0.0127,0.0001,0.0338,0.0026,0.0017,0.0001,18.5359,82.00399999999999,0.0,86.8213,0.0007,0.0009,0.168,0.0001,0.0102,65.5444,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,87.008,0.003,4.4428,79.3349,0.0018,0.1432,0,0,1,1
2805,200.4,101.4913,1.0,-29.1562,-22.1987,-3.7582,0.0024,0.0097,0.601,0.0141,0.0045,0.3976,95.7836,-0.2777,0.2558,0.0,0.0043,0.1691,0.0703,0.4321,0.0121,0.0002,0.0936,0.0026,0.0196,0.0001,16.0463,88.2051,0.0,49.0065,0.0011,0.0021,0.1709,0.0001,0.0107,69.7419,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,86.6355,0.003,4.4607,82.8494,0.0018,0.1648,0,0,1,1
2806,200.44,107.8175,1.0,-21.3948,-13.6613,0.6913,0.0024,0.0099,0.5999,0.0139,0.0045,0.4065,95.3809,-0.2232,0.2632,0.0,0.0044,0.1747,0.066,0.3462,0.0127,0.0002,0.0665,0.003,0.0099,0.0001,16.5303,87.3077,0.0,84.1275,0.001,0.0014,0.1601,0.0001,0.0093,68.1699,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,86.0267,0.003,4.461,86.19200000000001,0.0018,0.185,0,0,1,1
2807,200.52,101.8237,1.0,-29.5033,-21.124000000000002,-3.9361,0.0024,0.0091,0.5862,0.0148,0.0045,0.373,95.9054,-0.2724,0.2312,0.0,0.0041,0.1835,0.0818,0.4368,0.0137,0.0004,0.0601,0.0032,0.0124,0.0001,14.6218,88.491,0.0,54.369,0.0011,0.0015,0.1743,0.0001,0.0108,68.0883,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,85.6307,0.003,4.4639,89.0601,0.0018,0.2047,0,0,1,1
2808,200.6,108.8717,1.0,-22.015,-10.5269,2.7543,0.0024,0.0098,0.597,0.0141,0.0045,0.3972,96.4329,-0.2512,0.2563,0.0,0.0034,0.1233,0.1223,0.3628,0.0159,0.0004,0.0706,0.0033,0.0104,0.0001,16.1438,89.8335,0.0,90.84299999999999,0.0005,0.0012,0.1794,0.0002,0.0076,66.1968,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,85.3016,0.003,4.4481,90.6435,0.0018,0.2223,0,0,1,1
2809,200.68,103.6287,1.0,-26.1772,-17.0243,-0.4289,0.0023,0.0092,0.5777,0.0149,0.0046,0.3705,97.4851,-0.2629,0.2305,0.0,0.0035,0.1172,0.2023,0.306,0.0167,0.0006,0.1216,0.0034,0.0114,0.0002,14.7076,93.2109,0.0,73.0103,0.0006,0.0013,0.1611,0.0003,0.008,65.9559,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,85.2081,0.003,4.4285,90.09700000000001,0.0018,0.239,0,0,1,1
2810,200.72,105.175,1.0,-25.2326,-18.6691,-1.1508,0.0023,0.009000000000000001,0.5736,0.015,0.0046,0.3666,97.6439,-0.2549,0.2259,0.0,0.0038,0.1226,0.1883,0.2868,0.0177,0.0007,0.133,0.004,0.0167,0.0002,14.4473,93.8428,0.0,66.0648,0.0006,0.0011,0.1576,0.0003,0.0077,65.5839,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,85.1875,0.0029,4.3522,88.8303,0.0018,0.2544,0,0,1,1
2811,200.8,108.1294,1.0,-21.9347,-13.6975,0.9073,0.0023,0.0087,0.5614,0.0153,0.0046,0.3563,97.3001,-0.196,0.2141,0.0,0.003,0.1173,0.1517,0.2116,0.0177,0.0008,0.1055,0.0039,0.0101,0.0002,13.7669,92.53399999999999,0.0,84.0305,0.0005,0.0009,0.1495,0.0002,0.0071,63.7081,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,85.13600000000001,0.0029,4.2424,87.6723,0.0018,0.2674,0,0,1,1
2812,200.88,103.0904,1.0,-29.0249,-21.2805,-4.5618,0.0023,0.0085,0.5617,0.0156,0.0046,0.3484,97.8224,-0.2538,0.2069,0.0,0.0032,0.1452,0.1248,0.2984,0.0186,0.0008,0.1533,0.004,0.0358,0.0003,13.1984,94.6129,0.0,53.5915,0.0006,0.0013,0.1511,0.0003,0.0075,63.7925,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,85.3717,0.0028,4.1197,85.3583,0.0018,0.2789,0,0,1,1
2813,200.96,109.5274,1.0,-21.4204,-11.3157,1.4829,0.0024,0.0092,0.5725,0.0146,0.0045,0.3784,97.4536,-0.1578,0.2335,0.0,0.0026,0.1073,0.0687,0.1874,0.0212,0.001,0.0992,0.0036,0.0063,0.0003,15.0112,93.1146,0.0,89.4434,0.0004,0.0008,0.1626,0.0001,0.0066,65.0877,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,85.59299999999999,0.0028,4.0554,83.7331,0.0018,0.2895,0,0,1,1
2814,201.04,106.0667,1.0,-24.9902,-16.832,-1.2246,0.0024,0.0092,0.5751,0.0145,0.0045,0.3801,97.3855,-0.1715,0.2355,0.0,0.0028,0.0856,0.0469,0.2097,0.0208,0.0011,0.1261,0.0032,0.0098,0.0004,15.1053,92.8632,0.0,73.7613,0.0003,0.0006,0.1554,0.0001,0.0064,64.3769,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,85.7094,0.0027,3.8177,83.0084,0.0018,0.2971,0,0,1,1
2815,201.08,106.2095,1.0,-25.176,-16.5298,-2.0219,0.0024,0.0088,0.5632,0.015,0.0045,0.363,97.1318,-0.14300000000000002,0.2184,0.0,0.0025,0.0823,0.0354,0.1928,0.0211,0.001,0.0759,0.0031,0.0044,0.0002,14.0684,91.969,0.0,74.9141,0.0002,0.0006,0.1413,0.0001,0.0073,63.6359,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,86.3099,0.0026,3.7085,82.35,0.0018,0.3034,0,0,1,1
2816,201.16,108.2577,1.0,-25.1927,-17.4223,-2.0287,0.0024,0.0093,0.5733,0.0144,0.0045,0.3842,97.4942,-0.1169,0.2378,0.0,0.0026,0.1006,0.021,0.1566,0.0223,0.001,0.0646,0.0029,0.0015,0.0002,15.293,93.27799999999999,0.0,71.4133,0.0002,0.0007,0.1373,0.0001,0.0061,61.1861,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,86.8773,0.0026,3.5927,80.7257,0.0018,0.3051,0,0,1,1
2817,201.24,105.24799999999999,1.0,-26.8688,-17.8152,-3.071,0.0024,0.0089,0.5710000000000001,0.0149,0.0045,0.3677,97.5922,-0.1637,0.2234,0.0,0.0021,0.0947,0.0097,0.2679,0.022000000000000002,0.0009,0.0464,0.0026,0.0032,0.0002,14.3098,93.6649,0.0,69.7823,0.0001,0.001,0.1613,0.0001,0.0077,62.9717,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,88.5551,0.0025,3.4785,81.1539,0.0018,0.3061,0,0,1,1
2818,201.32,109.1883,1.0,-24.0132,-15.0487,-1.3019999999999998,0.0025,0.0103,0.6097,0.0134,0.0045,0.4243,97.9384,-0.1917,0.2817,0.0001,0.0022,0.0916,0.0074,0.3335,0.0224,0.0008,0.0342,0.002,0.0014,0.0002,17.4991,95.1596,0.0,80.0632,0.0002,0.0011,0.1567,0.0001,0.006,62.1126,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,90.5548,0.0025,3.4393,82.9221,0.0018,0.3038,0,0,1,1
2819,201.4,105.2731,1.0,-27.1596,-17.91,-2.9419999999999997,0.0025,0.0102,0.6219,0.0135,0.0045,0.4192,98.0271,-0.2884,0.2806,0.0001,0.0015,0.0777,0.0051,0.5313,0.0219,0.0007,0.0292,0.0018,0.0035,0.0002,17.2434,95.5824,0.0,69.3811,0.0001,0.0012,0.1482,0.0001,0.0075,63.5991,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,92.9553,0.0025,3.4160000000000004,83.3675,0.0018,0.3022,0,0,1,1
2820,201.44,109.5597,1.0,-27.4221,-16.3603,-3.8737,0.0028,0.0138,0.6922,0.0108,0.0045,0.5627,98.042,-0.2395,0.4447,0.0001,0.0013,0.0863,0.0041,0.4376,0.0242,0.0007,0.0218,0.0014,0.0016,0.0001,23.8065,95.6557,0.0,75.546,0.0001,0.001,0.1598,0.0001,0.0044,62.2395,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,93.6828,0.0025,3.4095,86.1388,0.0018,0.2962,0,0,1,1
2821,201.52,106.5605,1.0,-28.301,-17.6947,-3.4467,0.0028,0.0137,0.6854,0.0109,0.0045,0.5575,98.2638,-0.2162,0.4364,0.0002,0.0011,0.0937,0.0036,0.3899,0.0249,0.0005,0.0253,0.0012,0.0009,0.0002,23.5906,96.8087,0.0,70.2883,0.0002,0.0019,0.1502,0.0001,0.0049,65.044,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,94.6251,0.0025,3.411,88.0833,0.0018,0.2936,0,0,1,1
2822,201.6,110.3742,1.0,-22.7303,-11.6464,0.2754,0.0031,0.0179,0.7612,0.009000000000000001,0.0045,0.7204,98.3038,-0.2213,0.6557,0.0003,0.0007,0.1081,0.0022,0.4038,0.0263,0.0004,0.0201,0.001,0.0008,0.0001,29.3071,97.0319,0.0,88.8025,0.0002,0.0025,0.1633,0.0,0.0031,65.6178,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,95.3544,0.0025,3.4146,89.4222,0.0018,0.2914,0,0,1,1
2823,201.68,105.8899,1.0,-26.9656,-18.0726,-3.4859,0.003,0.0162,0.7321,0.0097,0.0045,0.6538,98.4204,-0.2257,0.5618,0.0003,0.0006,0.1167,0.0025,0.40700000000000003,0.0253,0.0005,0.0324,0.001,0.0015,0.0002,27.1264,97.7136,0.0,68.6859,0.0003,0.004,0.1649,0.0001,0.0041,65.57,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,95.9007,0.0025,3.4035,89.5458,0.0018,0.2909,0,0,1,1
2824,201.72,108.2267,1.0,-26.3139,-16.6987,-2.3401,0.0032,0.0195,0.7894,0.0085,0.0045,0.7838,98.4449,-0.2355,0.7492,0.0003,0.0006,0.1374,0.0022,0.4275,0.0253,0.0004,0.03,0.0008,0.0014,0.0002,31.163,97.8627,0.0,74.2741,0.0003,0.0032,0.1586,0.0001,0.0032,64.4775,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,96.1132,0.0024,3.3794,90.125,0.0018,0.2899,0,0,1,1
2825,201.8,105.932,1.0,-26.1753,-17.7125,-2.3373,0.0034,0.022000000000000002,0.83,0.0078,0.0045,0.8794,98.4743,-0.2509,0.9007,0.0003,0.0005,0.1478,0.0022,0.4589,0.0251,0.0004,0.0295,0.0007,0.0023,0.0002,33.7312,98.0452,0.0,70.2139,0.0005,0.0036,0.1517,0.0001,0.0031,63.2513,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,96.2885,0.0024,3.3517,91.397,0.0018,0.2883,0,0,1,1
2826,201.88,104.5368,1.0,-27.1789,-20.8908,-4.5806,0.0032,0.0192,0.7972,0.0086,0.0045,0.7729,98.4965,-0.3111,0.737,0.0004,0.0006,0.1852,0.0028,0.5617,0.0228,0.0004,0.0583,0.0007,0.0088,0.0003,30.7969,98.1852,0.0,55.5233,0.0006,0.0057,0.1549,0.0001,0.0039,65.3158,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,96.5608,0.0024,3.3105,92.5617,0.0018,0.2896,0,0,1,1
2827,202.6,105.9177,1.0,-30.3222,-20.172,-17.6835,0.0023,0.0136,0.7544,0.0107,0.0218,0.6125,98.7346,-15.7294,3.9379,0.0024,0.0017,4.8711,0.0021,1.6518,0.0167,0.0002,50.4082,0.0007,0.7271,0.0222,20.3824,99.8324,0.0,59.0396,0.0025,1.1275,0.2978,0.0276,0.0068,63.7446,0.0018,0.0017,0.0018,0.0018,0.0018,0.0218,98.1813,0.0023,3.0502,94.5817,0.0018,0.3464,0,0,1,1
2828,202.68,109.6292,1.0,-24.5485,-11.097000000000001,-0.0651,0.0022,0.0087,0.5817,0.015,0.0044,0.3736,98.6114,-1.0678,0.223,0.0002,0.0041,1.8915,0.0068,0.6659999999999999,0.0132,0.0004,2.3905,0.001,0.0522,0.0023,12.6582,98.944,0.0,89.8494,0.0009,0.0218,0.1324,0.0026,0.0106,56.8919,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.3075,0.0022,2.9567,94.5089,0.0018,0.3435,0,0,1,1
2829,202.72,107.84299999999999,1.0,-25.9998,-15.109000000000002,-2.0408,0.0021,0.0075,0.5531,0.0168,0.0044,0.3203,98.6239,-0.8875,0.1755,0.0001,0.0093,1.3994,0.0195,0.6779,0.0095,0.0005,1.7564,0.0008,0.047,0.0015,9.79,99.0281,0.0,79.8701,0.0012,0.0162,0.1679,0.002,0.0097,57.1364,0.0017,0.0017,0.0018,0.0018,0.0018,0.0044,98.3872,0.0021,2.8474,94.4955,0.0018,0.3377,0,0,1,1
2830,202.8,105.8936,1.0,-27.2654,-18.8384,-5.2409,0.0019,0.0058,0.5015,0.0201,0.0045,0.2511,98.6461,-1.0626,0.1192,0.0002,0.0124,1.4955,0.0251,0.6943,0.0081,0.0005,2.3002,0.0011,0.0657,0.0015,4.266,99.1822,0.0,65.3016,0.0016,0.0255,0.1522,0.0026,0.0167,59.6093,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.4646,0.0021,2.7311,94.4531,0.0018,0.3387,0,0,1,1
2831,202.88,107.6726,1.0,-27.7137,-16.7058,-4.6211,0.0018,0.0054,0.4746,0.0212,0.0045,0.235,98.6329,-0.9843,0.1071,0.0001,0.0128,1.5993,0.0232,0.4837,0.0071,0.0005,2.4083,0.0011,0.0358,0.0014,2.6695,99.09,0.0,74.2468,0.0013,0.0144,0.1589,0.0027,0.0161,59.2518,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.5252,0.002,2.609,94.434,0.0018,0.3419,0,0,1,1
2832,202.96,106.2704,1.0,-27.849,-17.0142,-4.0429,0.0018,0.0054,0.4858,0.0211,0.0045,0.2354,98.6373,-1.0029,0.1074,0.0001,0.0142,1.6288,0.0294,0.67,0.0086,0.0006,2.0597,0.0014,0.132,0.0013,2.6768,99.1193,0.0,73.0501,0.0018,0.0191,0.1745,0.0025,0.0148,54.4241,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.5784,0.002,2.5102,94.3921,0.0018,0.3332,0,0,1,1
2833,203.04,105.9381,1.0,-27.4713,-16.6891,-2.9797,0.0018,0.0054,0.4838,0.0213,0.0045,0.2322,98.63799999999999,-1.0392,0.1054,0.0001,0.016,1.4312,0.0407,0.6477,0.0083,0.0007,2.1495,0.0014,0.1884,0.0014,2.6055,99.1225,0.0,74.3109,0.0019,0.0199,0.1811,0.0028,0.0159,56.9101,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.5805,0.0019,2.5008,95.1711,0.0018,0.3245,0,0,1,1
2834,203.08,106.8129,1.0,-25.1419,-15.2813,-2.3736,0.0018,0.0054,0.4896,0.0212,0.0045,0.2333,98.6392,-1.004,0.1062,0.0001,0.0171,1.3836,0.0477,0.7185,0.0089,0.0007,1.9249,0.0014,0.1675,0.0013,2.7711,99.1297,0.0,79.3103,0.0024,0.0191,0.2099,0.0028,0.0152,59.5837,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.5823,0.0019,2.4967,95.7654,0.0018,0.3211,0,0,1,1
2835,203.16,104.0533,1.0,-30.8615,-20.7864,-5.6188,0.0018,0.0053,0.5001,0.0216,0.0045,0.2255,98.6147,-1.0141,0.1012,0.0001,0.0253,1.0963,0.0775,0.9478,0.0104,0.0008,1.3123,0.0019,0.3794,0.001,2.3707,98.9538,0.0,56.0383,0.0024,0.0104,0.1892,0.0026,0.0181,59.0294,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.5776,0.0019,2.4932,96.2187,0.0018,0.3166,0,0,1,1
2836,203.24,109.6728,1.0,-28.2542,-15.3096,-3.7687,0.0019,0.0054,0.4951,0.0213,0.0045,0.2313,98.5998,-0.9295,0.1051,0.0001,0.0212,1.1196,0.0553,0.7929,0.0101,0.0008,1.5353,0.002,0.1603,0.001,2.8834,98.8556,0.0,79.2173,0.003,0.0109,0.221,0.0028,0.0149,59.7409,0.0017,0.0016,0.0018,0.0018,0.0018,0.0045,98.5707,0.002,2.5046,96.5071,0.0018,0.3137,0,0,1,1
2837,203.32,107.5212,1.0,-28.2151,-17.4821,-3.7005,0.0019,0.0054,0.5002,0.0213,0.0044,0.2312,98.5255,-0.6891,0.1052,0.0001,0.0167,0.9005,0.046,0.8415,0.0104,0.0008,0.7687,0.0025,0.0494,0.0007,3.1092,98.3636,0.0,71.1685,0.0025,0.0044,0.2261,0.0018,0.0138,56.7213,0.0017,0.0016,0.0018,0.0018,0.0018,0.0044,98.5496,0.002,2.5253,95.9577,0.0018,0.3079,0,0,1,1
2838,203.4,108.1548,1.0,-28.9738,-17.2963,-4.1753,0.0019,0.0054,0.4899,0.0212,0.0044,0.2311,98.5262,-0.4807,0.1053,0.0001,0.0165,0.7308,0.0536,0.6458,0.0094,0.0007,0.4341,0.0025,0.009000000000000001,0.0006,3.302,98.3666,0.0,71.9249,0.0036,0.0037,0.2204,0.0015,0.0119,55.0009,0.0017,0.0016,0.0018,0.0018,0.0018,0.0044,98.5321,0.002,2.5561,95.1596,0.0018,0.3014,0,0,1,1
2839,203.44,108.7651,1.0,-26.2412,-15.7887,-1.9446,0.0019,0.0056,0.4879,0.0208,0.0044,0.2369,98.4893,-0.3502,0.1095,0.0001,0.0152,0.653,0.0406,0.5218,0.0094,0.0007,0.2225,0.0028,0.0046,0.0004,3.9249,98.1328,0.0,77.5957,0.004,0.002,0.1964,0.0009,0.0089,52.1254,0.0017,0.0016,0.0018,0.0018,0.0018,0.0044,98.5106,0.002,2.5798,94.4559,0.0018,0.2939,0,0,1,1
2840,203.52,106.5798,1.0,-28.4388,-16.9607,-3.5006,0.0019,0.0056,0.4871,0.0207,0.0044,0.2384,98.5052,-0.31,0.1106,0.0001,0.0122,0.5578,0.027999999999999997,0.4752,0.009000000000000001,0.0006,0.1784,0.0026,0.0078,0.0006,4.1548,98.236,0.0,73.2599,0.003,0.0015,0.1652,0.0009,0.0089,50.636,0.0017,0.0016,0.0018,0.0018,0.0018,0.0044,98.495,0.002,2.5968,94.206,0.0018,0.2866,0,0,1,1
2841,203.6,108.8726,1.0,-28.0855,-15.5977,-3.7612,0.002,0.0058,0.4867,0.0202,0.0044,0.2462,98.3263,-0.2141,0.1161,0.0001,0.0072,0.5868,0.0102,0.37200000000000005,0.0095,0.0006,0.0555,0.003,0.0041,0.0003,4.8159,97.1581,0.0,78.2529,0.002,0.0004,0.1321,0.0003,0.0075,47.0236,0.0017,0.0017,0.0018,0.0018,0.0018,0.0044,98.4513,0.002,2.6242,91.1645,0.0018,0.2787,0,0,1,1
2842,203.68,110.3867,1.0,-24.0641,-12.1982,-0.2995,0.002,0.0061,0.4954,0.0194,0.0044,0.2595,98.141,-0.1785,0.1263,0.0001,0.005,0.4608,0.005,0.32299999999999995,0.0107,0.0006,0.0242,0.0032,0.0033,0.0002,6.1222,96.15299999999999,0.0,87.6573,0.0016,0.0002,0.1134,0.0001,0.0053,45.9529,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.3665,0.002,2.6296,91.3071,0.0018,0.251,0,0,1,1
2843,203.72,107.5122,1.0,-26.2523,-16.369,-1.8702,0.002,0.006,0.4918,0.0197,0.0044,0.2534,98.1655,-0.1842,0.1217,0.0001,0.0045,0.4071,0.005,0.33299999999999996,0.0109,0.0007,0.0267,0.0035,0.0035,0.0002,5.6506,96.2807,0.0,75.5138,0.0011,0.0002,0.1071,0.0001,0.0056,43.8652,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.2898,0.002,2.6614,89.1448,0.0018,0.2414,0,0,1,1
2844,203.8,104.1507,1.0,-25.4151,-17.538,-1.7416,0.002,0.006,0.4923,0.0197,0.0044,0.2531,98.2166,-0.1869,0.1215,0.0001,0.0048,0.3936,0.0061,0.3409,0.0116,0.0007,0.0213,0.0046,0.002,0.0002,5.6468,96.5511,0.0,70.9386,0.0012,0.0002,0.0904,0.0001,0.0052,40.8038,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.2212,0.002,2.678,85.1124,0.0018,0.2319,0,0,1,1
2845,203.88,106.7561,1.0,-25.4879,-17.6757,-2.0455,0.002,0.0062,0.502,0.0192,0.0044,0.2624,98.3234,-0.2084,0.1287,0.0001,0.0046,0.3769,0.006,0.3781,0.0119,0.0008,0.0269,0.0048,0.0054,0.0004,6.4688,97.1427,0.0,70.3675,0.0012,0.0002,0.0896,0.0001,0.0046,38.0533,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.1693,0.0021,2.6988,83.18299999999999,0.0018,0.2195,0,0,1,1
2846,203.96,106.9939,1.0,-28.5024,-17.6666,-3.6189999999999998,0.0021,0.0064,0.5152,0.0187,0.0044,0.2718,98.3942,-0.2605,0.1373,0.0001,0.0039,0.3547,0.004,0.4706,0.0124,0.0007,0.0437,0.0053,0.0106,0.0005,7.273,97.5556,0.0,70.4053,0.0009,0.0004,0.09,0.0001,0.0043,37.3705,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.1317,0.0021,2.715,82.3736,0.0018,0.2069,0,0,1,1
2847,204.04,109.3718,1.0,-26.8751,-15.9922,-3.5721,0.0021,0.0069,0.5313,0.0177,0.0044,0.2927,98.2205,-0.2632,0.1537,0.0001,0.0037,0.4313,0.0035,0.4902,0.0127,0.0007,0.0273,0.0055,0.0035,0.0003,8.8389,96.5723,0.0,76.8801,0.0009,0.0002,0.1095,0.0001,0.0033,36.756,0.0018,0.0017,0.0018,0.0018,0.0018,0.0044,98.06200000000001,0.0021,2.7411,81.6517,0.0018,0.1974,0,0,1,1
