,TimeStamp,interocularDistance,glasses,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk.1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
862,55.56,106.1827,1.0,-19.6656,-1.3467,3.9082,0.0018,0.0045,0.7986,0.0241,0.0045,0.1932,0.1978,-8.0204,0.0857,0.0001,0.0206,0.0415,0.0013,0.0862,15.8121,0.0628,0.0088,1.0573,0.0588,0.0022,0.005,0.2495,0.0,98.4182,0.0016,0.0003,0.0047,0.0043,0.0011,0.4572,0.0018,0.0018,0.0018,0.002,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0283,0,0,1,1
863,55.64,107.1912,1.0,-19.1008,-4.5458,1.1473,0.0018,0.0045,0.8278,0.024,0.0045,0.1932,0.2024,-8.4844,0.0878,0.0002,0.0258,0.0396,0.0013,0.1124,16.6515,0.0501,0.0083,1.3766,0.1868,0.0036,0.0067,0.4646,0.0,97.0426,0.0018,0.0005,0.0055,0.0047,0.0014,0.5358,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
864,55.68,105.7768,1.0,-20.2694,-5.6547,-0.5483,0.0018,0.0045,0.8462,0.024,0.0045,0.1932,0.2032,-8.7839,0.0894,0.0002,0.0275,0.0372,0.0014,0.0991,17.2626,0.0411,0.0066,1.6424,0.2091,0.0047,0.0079,0.5022,0.0,96.3352,0.0015,0.0005,0.0053,0.005,0.0015,0.6055,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
865,55.72,106.7091,1.0,-19.5553,-7.5115,-1.4309,0.0018,0.0045,0.8797,0.024,0.0045,0.1932,0.2052,-9.2703,0.0913,0.0003,0.0267,0.0354,0.0012,0.0971,18.2723,0.037000000000000005,0.0054,1.933,0.1624,0.0052,0.0082,0.5958,0.0,94.7733,0.0012,0.0005,0.0047,0.0051,0.0016,0.6543,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
866,55.8,105.9301,1.0,-20.0086,-4.7651,-1.868,0.0018,0.0045,0.8674,0.024,0.0045,0.1932,0.2049,-9.0803,0.0909,0.0003,0.0239,0.0318,0.0009,0.085,17.9468,0.0366,0.0039,1.8821,0.0975,0.0048,0.0087,0.5791,0.0,96.9141,0.0012,0.0006,0.0042,0.0044,0.0016,0.5923,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
867,55.84,107.5715,1.0,-19.7951,-5.4805,-1.2374,0.0018,0.0045,0.9152,0.024,0.0045,0.1931,0.2033,-9.7598,0.0918,0.0003,0.0207,0.026000000000000002,0.0008,0.0766,19.3541,0.0305,0.0031,2.0364,0.0502,0.0045,0.0086,0.5055,0.0,96.4562,0.0013,0.0008,0.004,0.0036,0.0017,0.6161,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
868,55.88,107.1433,1.0,-19.9253,-5.3701,-2.0113,0.0018,0.0045,0.8847,0.024,0.0045,0.1931,0.2017,-9.3222,0.0923,0.0003,0.0196,0.0237,0.0007,0.067,18.5151,0.0268,0.0022,2.1118,0.0169,0.0044,0.0085,0.4299,0.0,96.531,0.0012,0.001,0.0036,0.0034,0.0018,0.5772,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
869,55.96,105.4964,1.0,-20.1778,-5.2095,-2.109,0.0018,0.0045,0.9178,0.0241,0.0045,0.193,0.2012,-9.7899,0.0915,0.0003,0.0172,0.0187,0.0006,0.0649,19.4648,0.0236,0.0019,1.9937,0.0075,0.0041,0.0085,0.41,0.0,96.6369,0.0012,0.0013,0.0032,0.0034,0.0018,0.5972,0.0018,0.0018,0.0018,0.0023,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
870,56.0,107.2219,1.0,-20.2583,-5.9021,-1.995,0.0018,0.0045,0.9584,0.024,0.0045,0.193,0.2011,-10.3351,0.0908,0.0003,0.0131,0.0179,0.0005,0.0703,20.5576,0.0206,0.0025,1.8806,0.0077,0.0027,0.0091,0.4014,0.0,96.1564,0.0014,0.0023,0.0032,0.0032,0.0018,0.6344,0.0018,0.0018,0.0018,0.0023,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
871,56.04,106.7232,1.0,-20.3651,-5.0669,-1.3954,0.0018,0.0045,0.9983,0.024,0.0045,0.193,0.19899999999999998,-10.8541,0.0912,0.0002,0.01,0.0186,0.0003,0.0717,21.6002,0.0185,0.0019,1.9438,0.0074,0.0013,0.0099,0.3042,0.0,96.7284,0.0016,0.0022,0.003,0.0025,0.0019,0.6233,0.0018,0.0018,0.0018,0.0023,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
872,56.08,105.8768,1.0,-20.082,-5.1609,-2.5541,0.0018,0.0045,0.9472,0.024,0.0045,0.193,0.1981,-10.167,0.0918,0.0001,0.0076,0.017,0.0003,0.0801,20.2196,0.0182,0.0015,2.0301,0.0083,0.0006,0.0106,0.2619,0.0,96.6684,0.002,0.0025,0.0028,0.0022,0.002,0.5688,0.0018,0.0018,0.0018,0.0023,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
873,56.16,107.54299999999999,1.0,-19.5489,-6.1481,-2.6371,0.0018,0.0045,0.997,0.024,0.0045,0.193,0.1961,-10.8212,0.094,0.0001,0.0061,0.0188,0.0002,0.0829,21.5294,0.0162,0.0011,2.3493,0.0075,0.0003,0.0115,0.1667,0.0,95.9704,0.0021,0.0021,0.0021,0.0018,0.0021,0.607,0.0018,0.0018,0.0018,0.0024,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
874,56.2,106.9479,1.0,-19.87,-4.6899,-2.3234,0.0018,0.0045,0.9279999999999999,0.024,0.0045,0.193,0.1957,-9.8974,0.0922,0.0001,0.006,0.0203,0.0002,0.0842,19.6824,0.0161,0.0009,2.08,0.0062,0.0002,0.0118,0.1462,0.0,96.9588,0.0027,0.0027,0.002,0.0014,0.0022,0.5398,0.0018,0.0018,0.0018,0.0024,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
875,56.24,107.7138,1.0,-20.4056,-5.6808,-2.2323,0.0018,0.0045,0.9924,0.024,0.0045,0.193,0.1956,-10.7624,0.0936,0.0001,0.0055,0.0207,0.0002,0.0799,21.4196,0.0146,0.001,2.2992,0.0055,0.0002,0.0125,0.1416,0.0,96.3167,0.004,0.0033,0.0019,0.0012,0.0022,0.5672,0.0018,0.0018,0.0018,0.0025,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
876,56.32,107.9981,1.0,-20.9647,-6.0649,-2.0858,0.0018,0.0045,1.0265,0.024,0.0045,0.193,0.1959,-11.1973,0.0943,0.0001,0.0061,0.0221,0.0002,0.0797,22.2906,0.0135,0.0012,2.4035,0.0066,0.0002,0.0131,0.1556,0.0,96.0343,0.0036,0.0038,0.0021,0.0013,0.0023,0.5698,0.0018,0.0018,0.0018,0.0025,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
877,56.36,107.9333,1.0,-20.7208,-5.6078,-1.6715,0.0018,0.0045,1.0607,0.024,0.0045,0.1931,0.1964,-11.6191,0.0948,0.0001,0.0064,0.0237,0.0002,0.0787,23.1372,0.0124,0.0013,2.4769,0.0069,0.0002,0.0134,0.1827,0.0,96.3682,0.0038,0.0048,0.0023,0.0014,0.0023,0.5589999999999999,0.0018,0.0018,0.0018,0.0025,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
878,56.4,105.5728,1.0,-20.5713,-6.9387,-1.1374,0.0018,0.0045,0.9938,0.024,0.0045,0.1931,0.1962,-10.777000000000001,0.0961,0.0001,0.0063,0.0234,0.0002,0.083,21.447,0.0128,0.0017,2.6708,0.0078,0.0003,0.0137,0.1716,0.0,95.3125,0.0046,0.0042,0.0028,0.0014,0.0023,0.5242,0.0018,0.0018,0.0018,0.0026,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
879,56.48,107.3114,1.0,-20.1956,-5.8949,-1.1011,0.0018,0.0045,1.0271,0.024,0.0045,0.1931,0.1966,-11.1916,0.0999,0.0001,0.0054,0.024,0.0002,0.0921,22.265,0.0115,0.002,3.2006,0.0122,0.0003,0.0143,0.188,0.0,96.1618,0.004,0.0022,0.0031,0.0015,0.0023,0.5506,0.0018,0.0018,0.0018,0.0026,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
880,56.52,107.8904,1.0,-20.4865,-6.5341,-0.6493,0.0018,0.0045,1.0127,0.024,0.0045,0.193,0.1966,-11.0075,0.1013,0.0001,0.0054,0.0238,0.0003,0.0958,21.8898,0.0125,0.0023,3.3939,0.0137,0.0004,0.0116,0.192,0.0,95.661,0.0038,0.0015,0.0036,0.0018,0.002,0.5384,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
881,56.56,106.5269,1.0,-19.9525,-6.4906,-0.7616,0.0018,0.0045,0.9948,0.024,0.0045,0.193,0.19699999999999998,-10.7677,0.10300000000000001,0.0001,0.0049,0.0237,0.0003,0.1059,21.3986,0.0144,0.0034,3.6083,0.0115,0.0004,0.0102,0.2085,0.0,95.697,0.0039,0.0016,0.0042,0.002,0.0016,0.5299,0.0018,0.0018,0.0018,0.0028,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
882,56.64,108.53200000000001,1.0,-19.8421,-7.3402,-0.9945,0.0018,0.0045,1.1155,0.024,0.0045,0.193,0.1982,-12.2347,0.1047,0.0001,0.005,0.0242,0.0004,0.1146,24.3179,0.0147,0.0058,3.8365,0.0177,0.0006,0.0087,0.2667,0.0,94.9404,0.0033,0.0013,0.005,0.0023,0.0012,0.6092,0.0018,0.0018,0.0018,0.0028,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
883,56.68,106.7903,1.0,-20.3131,-7.4724,-0.8125,0.0018,0.0045,1.0823,0.024,0.0045,0.193,0.198,-11.857000000000001,0.1008,0.0001,0.0047,0.0263,0.0004,0.1084,23.563000000000002,0.0176,0.0082,3.3093,0.0181,0.0008,0.0069,0.2562,0.0,94.8119,0.0032,0.0012,0.0058,0.0026,0.0011,0.5474,0.0018,0.0018,0.0018,0.0029,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
884,56.72,107.5611,1.0,-20.3263,-7.6823,-1.0883,0.0018,0.0045,1.111,0.024,0.0045,0.193,0.1979,-12.1977,0.1011,0.0001,0.0044,0.0299,0.0004,0.1073,24.2398,0.0191,0.0124,3.3509,0.0197,0.001,0.0065,0.2512,0.0,94.6014,0.003,0.0011,0.0066,0.0029,0.001,0.5343,0.0018,0.0018,0.0018,0.0029,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
885,56.8,105.9753,1.0,-21.3533,-8.097000000000001,-0.3542,0.0018,0.0045,1.1024,0.024,0.0045,0.1931,0.1976,-12.1091,0.1024,0.0001,0.0044,0.034,0.0004,0.1002,24.0619,0.0196,0.0147,3.5438,0.0289,0.001,0.0067,0.2379,0.0,94.1618,0.0027,0.0009,0.0074,0.0033,0.001,0.5701,0.0018,0.0018,0.0018,0.003,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
886,56.84,105.8522,1.0,-21.3663,-7.9204,-0.6858,0.0018,0.0045,1.1747,0.024,0.0045,0.1931,0.1976,-12.9217,0.1054,0.0002,0.0041,0.0375,0.0005,0.1065,25.676,0.0189,0.0189,3.9329,0.034,0.0013,0.0067,0.2399,0.0,94.353,0.003,0.0008,0.0076,0.0037,0.0011,0.6569,0.0018,0.0018,0.0018,0.003,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
887,56.88,106.3404,1.0,-20.8734,-7.8978,-1.1059999999999999,0.0018,0.0045,1.2479,0.024,0.0045,0.1932,0.1973,-13.6955,0.1078,0.0002,0.004,0.0432,0.0005,0.11199999999999999,27.2164,0.0189,0.0235,4.2452,0.0322,0.0015,0.0071,0.2214,0.0,94.3771,0.003,0.0006,0.0081,0.0039,0.0012,0.7109,0.0018,0.0018,0.0018,0.0031,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
888,56.96,107.5434,1.0,-20.7046,-7.534,-1.1441,0.0018,0.0045,1.3575,0.024,0.0045,0.1932,0.1981,-14.7536,0.1139,0.0002,0.0038,0.0506,0.0004,0.1346,29.3157,0.018000000000000002,0.024,4.989,0.025,0.0014,0.0075,0.2597,0.0,94.751,0.003,0.0007,0.0076,0.0037,0.0013,0.7802,0.0018,0.0018,0.0018,0.0032,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
889,57.0,107.8928,1.0,-20.2109,-6.8144,-0.4608,0.0018,0.0045,1.5069,0.024,0.0045,0.1933,0.1979,-16.1101,0.1231,0.0002,0.0042,0.0556,0.0005,0.1288,32.0306,0.0156,0.0295,6.0925,0.0311,0.0014,0.0079,0.2509,0.0,95.4223,0.0027,0.0009,0.0074,0.0036,0.0013,0.9138,0.0018,0.0018,0.0018,0.0033,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
890,57.04,106.565,1.0,-20.9526,-6.4333,-1.3366,0.0018,0.0045,1.5741,0.024,0.0045,0.1934,0.1973,-16.6583,0.1288,0.0002,0.0042,0.0653,0.0005,0.1417,33.1156,0.0168,0.0273,6.7119,0.0289,0.0013,0.0082,0.2253,0.0,95.7439,0.0029,0.0014,0.0078,0.0034,0.0014,0.9205,0.0018,0.0018,0.0018,0.0035,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
891,57.08,106.68799999999999,1.0,-20.7561,-7.2684,-1.6671,0.0018,0.0045,1.6794,0.024,0.0045,0.1934,0.1978,-17.4927,0.1396,0.0002,0.005,0.0663,0.0006,0.1445,34.7797,0.0158,0.0284,7.8396,0.0322,0.0015,0.0087,0.2489,0.0,95.0089,0.0025,0.0015,0.0077,0.0041,0.0014,1.0985,0.0018,0.0018,0.0018,0.0038,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
892,57.16,106.0952,1.0,-21.4676,-6.059,-1.8503,0.0018,0.0045,1.8348,0.024,0.0045,0.1935,0.1972,-18.6354,0.1442,0.0002,0.005,0.0709,0.0006,0.1471,37.0633,0.0163,0.0254,8.2904,0.0331,0.0016,0.0086,0.2205,0.0,96.0388,0.0026,0.0019,0.008,0.0043,0.0014,1.2462,0.0018,0.0018,0.0018,0.004,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
893,57.2,107.0054,1.0,-21.8074,-6.6811,-1.6267,0.0018,0.0045,1.9182,0.024,0.0045,0.1934,0.1977,-19.2413,0.1422,0.0003,0.0051,0.0633,0.0006,0.1217,38.2948,0.0158,0.0269,8.1209,0.0434,0.0017,0.0088,0.2447,0.0,95.5374,0.0021,0.0025,0.0083,0.0045,0.0014,1.3231,0.0018,0.0018,0.0018,0.0043,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0287,0,0,1,1
894,57.24,106.9737,1.0,-21.399,-7.7170000000000005,-1.6964,0.0018,0.0045,2.1729,0.024,0.0045,0.1933,0.1983,-20.8582,0.1488,0.0003,0.0052,0.057,0.0007,0.1222,41.5293,0.0149,0.0282,8.752,0.0426,0.0019,0.0093,0.2715,0.0,94.5659,0.0019,0.0029,0.0091,0.0046,0.0014,1.5159,0.0018,0.0018,0.0018,0.0046,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0288,0,0,1,1
895,57.32,107.5638,1.0,-21.2914,-7.7554,-1.9228,0.0018,0.0045,2.2847,0.024,0.0045,0.1933,0.1987,-21.5327,0.14800000000000002,0.0003,0.0056,0.0536,0.0008,0.1,42.9017,0.0145,0.0304,8.7046,0.0405,0.002,0.0097,0.2904,0.0,94.5263,0.0016,0.0043,0.0103,0.0046,0.0014,1.6935,0.0018,0.0018,0.0018,0.0049,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0288,0,0,1,1
896,57.36,107.34,1.0,-21.3373,-7.4719,-1.2815,0.0018,0.0045,2.2808,0.024,0.0045,0.1933,0.1985,-21.4996,0.1443,0.0003,0.0062,0.0523,0.0008,0.1074,42.8247,0.0147,0.0296,8.3416,0.0476,0.0019,0.0097,0.2812,0.0,94.8123,0.0015,0.0056,0.0126,0.0044,0.0014,1.7952,0.0018,0.0018,0.0018,0.0052,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0289,0,0,1,1
897,57.4,106.1374,1.0,-20.7966,-6.1688,-0.6757,0.0018,0.0045,2.1594,0.024,0.0045,0.1933,0.1983,-20.7964,0.1433,0.0003,0.0062,0.0533,0.0008,0.0972,41.4248,0.0152,0.0279,8.2463,0.0548,0.0019,0.0097,0.2736,0.0,95.9544,0.0012,0.0062,0.0137,0.0049,0.0014,1.8215,0.0018,0.0018,0.0018,0.0055,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.028999999999999998,0,0,1,1
898,57.48,105.4656,1.0,-21.1063,-8.0174,-1.9687,0.0018,0.0045,2.1628,0.024,0.0045,0.1933,0.1991,-20.7975,0.135,0.0003,0.0063,0.0547,0.0009,0.1132,41.4129,0.0149,0.0276,7.403,0.0561,0.0019,0.0095,0.3114,0.0,94.2488,0.001,0.0086,0.0148,0.006,0.0015,1.8494,0.0018,0.0018,0.0018,0.0057,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.028999999999999998,0,0,1,1
899,57.52,106.7654,1.0,-20.3747,-7.7367,-1.8952,0.0018,0.0045,2.0897,0.024,0.0045,0.1933,0.1993,-20.3368,0.12,0.0003,0.0057,0.0575,0.0008,0.1174,40.4974,0.0153,0.0249,5.7472,0.0474,0.0017,0.0087,0.3188,0.0,94.5456,0.0011,0.0128,0.0152,0.0058,0.0014,1.7865,0.0018,0.0018,0.0018,0.0058,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0291,0,0,1,1
900,57.56,105.6577,1.0,-21.1375,-7.3906,-2.029,0.0018,0.0045,1.9693,0.024,0.0045,0.1933,0.2011,-19.5631,0.1118,0.0003,0.0059,0.0518,0.0008,0.1179,38.9472,0.0174,0.0263,4.7511,0.0442,0.0017,0.0083,0.4017,0.0,94.8918,0.001,0.0123,0.0143,0.006,0.0015,1.7363,0.0018,0.0018,0.0018,0.0058,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0292,0,0,1,1
901,57.64,106.5603,1.0,-21.069000000000003,-7.3279,-1.538,0.0018,0.0045,2.0843,0.024,0.0045,0.1932,0.2017,-20.2961,0.1073,0.0003,0.0054,0.049,0.0007,0.1214,40.4143,0.0158,0.0281,4.175,0.0387,0.0016,0.0082,0.431,0.0,94.9522,0.001,0.0124,0.0145,0.0064,0.0016,1.8218,0.0018,0.0018,0.0018,0.0058,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0292,0,0,1,1
902,57.68,105.1752,1.0,-21.1873,-7.7115,-1.1833,0.0018,0.0045,1.9943,0.024,0.0045,0.1933,0.2018,-19.7149,0.1036,0.0003,0.0052,0.0539,0.0007,0.128,39.2379,0.0184,0.032,3.678,0.0418,0.0014,0.0078,0.4349,0.0,94.5716,0.0011,0.0125,0.0142,0.0062,0.0017,1.5448,0.0018,0.0018,0.0018,0.0058,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0293,0,0,1,1
903,57.72,106.7987,1.0,-20.0734,-7.8908,-0.9821,0.0018,0.0045,2.028,0.024,0.0045,0.1933,0.201,-19.9286,0.0993,0.0002,0.0049,0.0534,0.0008,0.1309,39.6636,0.0172,0.0344,3.0818,0.0366,0.0013,0.0074,0.4005,0.0,94.3845,0.001,0.0097,0.0134,0.0063,0.0017,1.5333,0.0018,0.0018,0.0018,0.0058,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0293,0,0,1,1
904,57.8,105.4177,1.0,-21.1691,-7.051,-1.6964,0.0018,0.0045,1.9972,0.024,0.0045,0.1933,0.2017,-19.7303,0.0942,0.0002,0.0049,0.0532,0.0008,0.1304,39.2598,0.0182,0.031,2.3414,0.054000000000000006,0.0011,0.0069,0.433,0.0,95.2111,0.0014,0.0122,0.0136,0.006999999999999999,0.0017,1.5053,0.0018,0.0018,0.0018,0.0058,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0294,0,0,1,1
905,57.84,106.7426,1.0,-20.0988,-8.4646,-1.2272,0.0018,0.0045,2.2891,0.024,0.0045,0.1932,0.2026,-21.496,0.0911,0.0002,0.0046,0.0519,0.0009,0.1413,42.7696,0.0171,0.0331,1.8636,0.071,0.0011,0.0068,0.4717,0.0,93.7443,0.0016,0.0113,0.0132,0.0084,0.0017,1.665,0.0018,0.0018,0.0018,0.0057,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0295,0,0,1,1
906,57.88,106.5271,1.0,-20.2122,-8.4717,-1.4948,0.0018,0.0045,2.1284,0.024,0.0045,0.1932,0.2043,-20.5449,0.0899,0.0002,0.0042,0.0489,0.0008,0.1434,40.8692,0.0162,0.0348,1.6631,0.0675,0.0011,0.0065,0.5524,0.0,93.736,0.0015,0.0126,0.0107,0.0084,0.0016,1.6442,0.0018,0.0018,0.0018,0.0057,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.0295,0,0,1,1
907,57.96,106.6937,1.0,-20.8705,-7.6679,-0.5066,0.0018,0.0045,2.1865,0.024,0.0045,0.1932,0.2072,-20.9083,0.09,0.0003,0.0045,0.0464,0.0008,0.1347,41.578,0.0143,0.0374,1.6922,0.1206,0.001,0.0067,0.6857,0.0,94.6162,0.0015,0.0176,0.0127,0.0087,0.0016,1.9218,0.0018,0.0018,0.0018,0.0056,0.0018,0.0045,0.0,0.002,2.2979,2.2979,0.0018,0.0296,0,0,1,1
908,58.0,104.5752,1.0,-21.1377,-6.898,-0.8358,0.0018,0.0045,1.9773,0.024,0.0045,0.1932,0.2052,-19.5589,0.0884,0.0003,0.0045,0.0471,0.0008,0.145,38.8893,0.0163,0.0327,1.4336,0.0948,0.0009,0.0067,0.5949,0.0,95.3488,0.0018,0.0235,0.0151,0.0082,0.0016,1.7583,0.0018,0.0018,0.0018,0.0055,0.0018,0.0045,0.0,0.002,2.2979,2.2979,0.0018,0.0296,0,0,1,1
909,58.04,106.2289,1.0,-20.4772,-7.2096,-0.1483,0.0018,0.0045,1.869,0.024,0.0045,0.1933,0.207,-18.7965,0.0885,0.0004,0.0047,0.053,0.0009,0.1598,37.3501,0.0161,0.0324,1.4408,0.0991,0.0009,0.0067,0.6751,0.0,95.0644,0.0018,0.0267,0.0179,0.0093,0.0016,1.7689,0.0018,0.0018,0.0018,0.0053,0.0018,0.0045,0.0,0.002,2.2979,2.2979,0.0018,0.0297,0,0,1,1
910,58.08,106.3722,1.0,-21.159000000000002,-7.0299,-0.3452,0.0018,0.0045,1.9063,0.024,0.0045,0.1933,0.2058,-19.054000000000002,0.0882,0.0004,0.0047,0.0537,0.001,0.1477,37.8873,0.0144,0.0346,1.3964,0.0877,0.0009,0.0065,0.621,0.0,95.2303,0.0017,0.0295,0.0219,0.0102,0.0016,1.9032,0.0018,0.0018,0.0018,0.0051,0.0018,0.0045,0.0,0.002,2.2979,2.2979,0.0018,0.0297,0,0,1,1
911,58.16,106.00299999999999,1.0,-21.7055,-7.2942,0.2319,0.0018,0.0045,1.8787,0.024,0.0045,0.1933,0.2066,-18.8415,0.0877,0.0005,0.0051,0.0591,0.001,0.1592,37.4455,0.013999999999999999,0.032,1.3105,0.1109,0.0009,0.0063,0.6563,0.0,94.9844,0.0023,0.0379,0.0263,0.0097,0.0015,1.9044,0.0018,0.0018,0.0018,0.0049,0.0018,0.0045,0.0,0.0021,2.2979,2.2979,0.0018,0.0298,0,0,1,1
912,58.2,107.0614,1.0,-21.0201,-6.7336,-0.8240000000000001,0.0018,0.0045,1.9845,0.024,0.0045,0.1933,0.21,-19.5322,0.0878,0.0005,0.0053,0.0569,0.001,0.1662,38.832,0.011000000000000001,0.0312,1.32,0.1103,0.0009,0.0066,0.8118,0.0,95.4924,0.0025,0.0468,0.0312,0.011000000000000001,0.0015,2.2159,0.0018,0.0018,0.0018,0.0046,0.0018,0.0045,0.0,0.0021,2.2979,2.2979,0.0018,0.0298,0,0,1,1
913,58.24,106.9271,1.0,-21.4888,-7.4542,-0.9039,0.0018,0.0045,2.0879,0.0239,0.0045,0.1934,0.2131,-20.1706,0.0884,0.0008,0.0057,0.0661,0.0011,0.1717,40.0985,0.0098,0.0296,1.4005,0.16,0.0009,0.0068,0.9505,0.0001,94.8298,0.0024,0.0743,0.042,0.012,0.0015,2.4892,0.0018,0.0018,0.0018,0.0043,0.0018,0.0045,0.0,0.0022,2.2979,2.2979,0.0018,0.0299,0,0,1,1
914,58.32,106.1389,1.0,-21.1509,-7.1827,-0.613,0.0018,0.0046,2.0839,0.0239,0.0045,0.1934,0.2133,-20.1151,0.0891,0.0009,0.0055,0.0699,0.0012,0.1941,39.9375,0.009000000000000001,0.0291,1.4969999999999999,0.2271,0.0009,0.0071,0.9601,0.0001,95.0896,0.002,0.0882,0.0501,0.0116,0.0016,2.659,0.0018,0.0018,0.0018,0.004,0.0018,0.0045,0.0,0.0024,2.2978,2.2978,0.0018,0.0299,0,0,1,1
915,58.36,106.9203,1.0,-20.926,-7.7605,-1.8887,0.0018,0.0046,1.9872,0.0239,0.0045,0.1934,0.2151,-19.4678,0.0902,0.0011,0.0053,0.0714,0.001,0.2006,38.6463,0.0079,0.0255,1.6563,0.2615,0.0007,0.0075,1.04,0.0001,94.521,0.0019,0.1205,0.057,0.0112,0.0017,2.8697,0.0018,0.0018,0.0018,0.0037,0.0018,0.0045,0.0,0.0026,2.2978,2.2978,0.0018,0.03,0,0,1,1
916,58.4,107.1992,1.0,-20.7473,-6.97,-1.1431,0.0018,0.0046,1.9880000000000002,0.0239,0.0045,0.1935,0.2177,-19.5018,0.0908,0.0014,0.0057,0.0772,0.0011,0.1984,38.667,0.0072,0.0249,1.7567,0.3308,0.0007,0.0079,1.1532,0.0,95.2845,0.0019,0.1088,0.0689,0.0135,0.0018,3.1128,0.0018,0.0018,0.0018,0.0034,0.0018,0.0045,0.0,0.003,2.2978,2.2978,0.0018,0.0301,0,0,1,1
