,TimeStamp,interocularDistance,glasses,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk.1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
389,29.44,98.7069,1,-18.1218,0.2707,-0.568,0.0018,0.0046,0.4282,0.0232,0.0047,0.193,0.7101,-0.7021,0.0922,0.0003,0.0259,0.0113,0.0234,0.0279,0.048,0.0027,0.0069,0.762,2.1339,0.0194,0.0363,12.3222,0.0001,98.7205,0.0001,0.0008,0.0974,0.2962,0.02,14.5236,0.0018,0.0018,0.0018,0.0043,0.0018,0.0047,0.0,0.0038,2.2977,2.2977,0.0018,0.0336,1,0,1,5
390,29.52,98.98299999999999,1,-18.8323,-1.1281,-0.7929999999999999,0.0018,0.0046,0.4297,0.0235,0.0046,0.1931,0.628,-0.4876,0.0873,0.0003,0.0302,0.0089,0.0336,0.0458,0.0646,0.0021,0.0049,0.6497,1.3497,0.0199,0.0662,11.1557,0.0003,98.4848,0.0001,0.0007,0.1096,0.3435,0.0182,19.2133,0.0018,0.0018,0.0018,0.0039,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0356,1,0,1,5
391,29.6,98.9069,1,-18.1005,-1.7488,-1.1384,0.0018,0.0046,0.4301,0.0238,0.0046,0.1935,0.6004,-0.2767,0.083,0.0003,0.0275,0.0092,0.0334,0.0432,0.0724,0.0019,0.0045,0.528,0.6463,0.0151,0.1113,10.7297,0.0,98.288,0.0001,0.0003,0.1012,0.303,0.0155,23.8168,0.0018,0.0018,0.0018,0.0035,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0383,1,0,1,5
392,29.68,99.1408,1,-19.7004,-1.2809,-1.0202,0.0018,0.0046,0.4314,0.0238,0.0046,0.1944,0.6144,-0.1935,0.0821,0.0003,0.0271,0.0092,0.0316,0.0455,0.09300000000000001,0.0017,0.0035,0.4928,0.3382,0.0113,0.2072,10.949000000000002,0.0001,98.4386,0.0001,0.0003,0.1065,0.2845,0.0116,30.37,0.0018,0.0018,0.0018,0.0032,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0423,1,0,1,5
393,29.76,98.705,1,-19.3116,-1.9214,-0.6288,0.0018,0.0046,0.43200000000000005,0.0238,0.0046,0.1955,0.7092,-0.1576,0.0821,0.0002,0.025,0.0092,0.0402,0.0299,0.107,0.0015,0.0029,0.5076,0.2182,0.008,0.3508,12.3072,0.0002,98.2289,0.0001,0.0002,0.1143,0.2369,0.0094,36.738,0.0018,0.0018,0.0018,0.0029,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0478,1,0,1,5
394,29.84,98.2353,1,-17.7697,-0.6331,0.4251,0.0018,0.0047,0.4334,0.0236,0.0046,0.1965,0.8967,-0.1805,0.0824,0.0002,0.0204,0.0092,0.0365,0.0344,0.1134,0.0015,0.0036,0.5482,0.2861,0.0066,0.4683,14.5335,0.0002,98.6257,0.0001,0.0007,0.1199,0.1713,0.0085,36.6533,0.0018,0.0018,0.0018,0.0027,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0533,1,0,1,5
395,29.92,99.2785,1,-18.3288,-0.6555,-0.7583,0.0018,0.0046,0.4326,0.0236,0.0046,0.1961,1.0258,-0.2138,0.0824,0.0002,0.0163,0.0111,0.0275,0.031,0.1091,0.0016,0.0043,0.5561,0.4217,0.0072,0.4023,15.8129,0.0,98.6196,0.0002,0.0006,0.1062,0.1506,0.0081,32.501999999999995,0.0018,0.0018,0.0018,0.0025,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0577,1,0,1,5
396,30.0,99.1799,1,-19.0832,-1.2569,-0.6197,0.0018,0.0046,0.4324,0.0236,0.0046,0.1954,0.9718,-0.2258,0.0826,0.0003,0.0135,0.0139,0.0232,0.0416,0.0999,0.0015,0.0048,0.5923,0.4676,0.006999999999999999,0.3196,15.2991,0.0003,98.4459,0.0003,0.0014,0.1151,0.138,0.0078,27.4397,0.0018,0.0018,0.0018,0.0023,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.061,1,0,1,5
397,30.04,99.339,1,-19.0317,-2.4917,-0.8982,0.0018,0.0046,0.4322,0.0236,0.0046,0.1952,1.1495,-0.2331,0.0835,0.0003,0.0104,0.0188,0.0179,0.0422,0.098,0.0015,0.006,0.7324,0.5013,0.0075,0.2865,16.8981,0.0004,98.0192,0.0005,0.0016,0.1102,0.1285,0.0076,23.7096,0.0018,0.0018,0.0018,0.0022,0.0018,0.0046,0.0,0.0038,2.2977,2.2977,0.0018,0.0635,1,0,1,5
398,30.12,99.066,1,-18.9048,-1.4205,-1.4767,0.0018,0.0046,0.4317,0.0236,0.0046,0.1952,1.4284,-0.2389,0.0864,0.0004,0.0091,0.0236,0.0165,0.0378,0.0862,0.0014,0.0076,1.215,0.5489,0.0088,0.2784,18.9697,0.0005,98.3951,0.0007,0.0023,0.1173,0.1624,0.0078,19.823,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.0039,2.2977,2.2977,0.0018,0.0652,1,0,1,5
399,30.2,99.2537,1,-18.0881,-1.6569999999999998,-0.7021,0.0018,0.0046,0.4315,0.0235,0.0046,0.1951,1.3934,-0.2981,0.0899,0.0005,0.0066,0.0291,0.0131,0.0418,0.0797,0.0012,0.011000000000000001,1.7737,0.7490000000000001,0.0125,0.2551,18.733,0.0002,98.3186,0.0008,0.0016,0.1048,0.2219,0.0077,16.9365,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.004,2.2977,2.2977,0.0018,0.0663,1,0,1,5
400,30.28,99.1482,1,-19.0515,-1.7375,-0.4768,0.0018,0.0046,0.4314,0.0234,0.0046,0.1953,1.3702,-0.3954,0.0917,0.0008,0.0068,0.0365,0.0099,0.0376,0.0843,0.0013,0.0143,2.0498,1.0679,0.0175,0.2737,18.5734,0.0001,98.2918,0.0011,0.0017,0.1034,0.2803,0.006999999999999999,18.4082,0.0018,0.0018,0.0018,0.0022,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0676,1,0,1,5
401,30.36,99.165,1,-18.7076,-1.3413,-0.9175,0.0018,0.0046,0.43200000000000005,0.0234,0.0046,0.1957,1.1539,-0.4029,0.0937,0.0007,0.0078,0.0385,0.0098,0.0403,0.0945,0.0014,0.0146,2.3528,1.0658,0.0204,0.3178,16.9358,0.0,98.4199,0.001,0.0009,0.1043,0.2613,0.0056,18.9371,0.0018,0.0018,0.0018,0.0022,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0689,1,0,1,5
402,30.44,99.3279,1,-18.4309,-1.3534,-1.2101,0.0018,0.0046,0.4319,0.0236,0.0046,0.1954,0.9911,-0.2545,0.0944,0.0007,0.0093,0.0385,0.0101,0.0467,0.0892,0.0017,0.0185,2.4446,0.5629,0.0213,0.2802,15.4895,0.0,98.4161,0.0011,0.0012,0.1,0.233,0.005,16.6857,0.0018,0.0018,0.0018,0.0022,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0695,1,0,1,5
403,30.52,98.0788,1,-18.2307,-0.2029,-0.6601,0.0018,0.0046,0.4322,0.0237,0.0046,0.1951,0.8743,-0.1809,0.0974,0.0004,0.012,0.0292,0.0186,0.0544,0.0894,0.002,0.0253,2.8882,0.2815,0.0237,0.2583,14.2957,0.0,98.7376,0.0006,0.0006,0.1026,0.2148,0.0046,15.9819,0.0018,0.0018,0.0018,0.0023,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0697,1,0,1,5
404,30.6,98.8617,1,-18.4687,-0.4049,-0.8959999999999999,0.0018,0.0046,0.4326,0.0238,0.0046,0.1947,0.6346,-0.1538,0.0999,0.0003,0.0139,0.0202,0.0343,0.0657,0.0869,0.0024,0.027000000000000003,3.2260000000000004,0.1543,0.0247,0.2467,11.254000000000001,0.0,98.6862,0.0004,0.0003,0.1083,0.1777,0.0043,14.7403,0.0018,0.0018,0.0018,0.0024,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0691,1,0,1,5
405,30.68,98.6225,1,-17.892,-0.804,-0.5063,0.0018,0.0046,0.433,0.0239,0.0046,0.1946,0.5031,-0.1633,0.105,0.0001,0.017,0.0171,0.0573,0.0704,0.0853,0.0025,0.0294,3.9189999999999996,0.1497,0.0264,0.2637,9.0533,0.0,98.5786,0.0002,0.0002,0.1186,0.1146,0.0042,13.5803,0.0018,0.0018,0.0018,0.0025,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0676,1,0,1,5
406,30.76,98.3766,1,-18.7977,-0.8718,-1.0839,0.0018,0.0046,0.4326,0.024,0.0046,0.1936,0.4364,-0.1684,0.106,0.0001,0.0219,0.0121,0.1168,0.0685,0.0738,0.0027,0.0269,3.9987,0.1293,0.0233,0.2356,7.6967,0.0,98.5594,0.0002,0.0003,0.1463,0.0722,0.0041,12.5071,0.0018,0.0018,0.0018,0.0027,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0647,1,0,1,5
407,30.84,98.8571,1,-18.3523,0.0479,-0.7917,0.0018,0.0047,0.4329,0.0242,0.0046,0.1924,0.38,-0.2044,0.1083,0.0001,0.0248,0.0086,0.2312,0.0704,0.0753,0.0029,0.0264,4.194,0.1282,0.0216,0.2469,6.3699,0.0,98.7756,0.0001,0.0003,0.1759,0.0473,0.0037,12.4342,0.0018,0.0018,0.0018,0.0028,0.0018,0.0046,0.0001,0.0041,2.2977,2.2977,0.0018,0.0603,1,0,1,5
408,30.92,97.8452,1,-17.8649,-1.1305,-1.2596,0.0018,0.0047,0.4332,0.0246,0.0047,0.1905,0.3516,-0.2462,0.1062,0.0001,0.0266,0.0067,0.4205,0.0685,0.0759,0.003,0.0246,3.7246,0.0839,0.018000000000000002,0.2781,5.6017,0.0,98.4841,0.0001,0.0003,0.1938,0.0317,0.0031,13.7133,0.0018,0.0018,0.0018,0.0029,0.0018,0.0047,0.0001,0.0041,2.2977,2.2977,0.0018,0.055999999999999994,1,0,1,5
409,31.0,98.2907,1,-18.2292,-1.3279,-1.5883,0.0018,0.0048,0.4344,0.0249,0.0048,0.1889,0.2812,-0.3042,0.1065,0.0,0.0197,0.0071,0.6547,0.0684,0.0699,0.0034,0.0189,3.5368,0.0718,0.0113,0.4076,3.4498,94.5427,98.42399999999999,0.0001,0.0005,0.2167,0.0225,0.0031,14.8719,0.0018,0.0018,0.0018,0.003,0.0018,0.0048,0.0001,0.0041,2.2977,2.2977,0.0018,0.0529,1,0,1,5
410,31.04,98.31,1,-17.5914,-0.9833,-1.4339,0.0018,0.0049,0.4365,0.0249,0.0049,0.1891,0.272,-0.3299,0.1053,0.0001,0.0201,0.0076,0.7115,0.0867,0.0734,0.0036,0.0175,3.3124,0.0676,0.0096,0.5075,3.1259,66.7995,98.5275,0.0001,0.0013,0.2847,0.0156,0.0027,16.2744,0.0018,0.0018,0.0018,0.0031,0.0018,0.0049,0.0001,0.0044,2.2977,2.2977,0.0018,0.0511,0,0,1,1
411,31.12,97.7949,1,-17.14,0.2271,-0.718,0.0018,0.0049,0.4378,0.0247,0.0048,0.1907,0.2883,-0.3178,0.1017,0.0001,0.0245,0.0088,0.6665,0.0894,0.0765,0.0042,0.0213,2.8691,0.055999999999999994,0.0078,0.6318,3.6841,0.0,98.7315,0.0001,0.0022,0.2832,0.0118,0.0022,17.6124,0.0018,0.0018,0.0018,0.0032,0.0018,0.0048,0.0,0.0048,2.2977,2.2977,0.0018,0.0501,0,0,1,1
412,31.2,98.9154,1,-17.5815,-0.0609,-1.5290000000000001,0.0018,0.0049,0.4397,0.0244,0.0048,0.1934,0.2754,-0.2963,0.0993,0.0001,0.0238,0.0081,0.583,0.0961,0.0793,0.0047,0.0198,2.6251,0.0554,0.0058,0.8331,3.2657,0.0,98.7725,0.0001,0.0024,0.2531,0.0094,0.0018,21.2043,0.0018,0.0018,0.0018,0.0032,0.0018,0.0048,0.0,0.0048,2.2977,2.2977,0.0018,0.0503,0,0,1,1
413,31.28,98.2283,1,-17.1302,-0.1991,-1.9967,0.0018,0.0049,0.4409,0.0241,0.0048,0.1967,0.2972,-0.2701,0.0938,0.0001,0.0268,0.0099,0.4978,0.0806,0.08900000000000001,0.0053,0.0224,1.9095,0.0548,0.0064,1.0907,3.9998,0.0,98.7385,0.0001,0.0021,0.2123,0.0091,0.0016,23.6907,0.0018,0.0018,0.0018,0.0032,0.0018,0.0048,0.0,0.0047,2.2977,2.2977,0.0018,0.0514,0,0,1,1
414,31.36,98.1699,1,-15.9671,0.7706,-0.8944,0.0018,0.005,0.444,0.0235,0.0047,0.2023,0.3071,-0.2242,0.0905,0.0001,0.0287,0.0118,0.3395,0.0762,0.0944,0.0055,0.0259,1.564,0.0536,0.0058,1.5115,4.3378,0.0,98.5879,0.0001,0.0022,0.1722,0.0075,0.0013,25.4191,0.0018,0.0018,0.0018,0.0032,0.0018,0.0047,0.0,0.0046,2.2977,2.2977,0.0018,0.0525,0,0,1,1
415,31.44,97.791,1,-17.5305,-1.5137,-1.4274,0.0019,0.005,0.4463,0.0231,0.0046,0.2063,0.3124,-0.1886,0.0912,0.0001,0.0328,0.0125,0.2255,0.0778,0.0943,0.006,0.0219,1.253,0.0471,0.0051,1.7817,4.5201,0.0,98.3654,0.0002,0.0034,0.1825,0.0074,0.0012,27.0228,0.0018,0.0018,0.0018,0.0032,0.0018,0.0046,0.0,0.0045,2.2977,2.2977,0.0018,0.0538,0,0,1,1
416,31.52,98.00399999999999,1,-17.5024,-1.077,-1.2033,0.0019,0.0051,0.4503,0.0227,0.0046,0.2102,0.3776,-0.1951,0.0932,0.0,0.0445,0.01,0.1796,0.0928,0.1035,0.0064,0.0229,1.236,0.0588,0.0063,2.1405,6.3187,0.0,98.5,0.0002,0.0027,0.1994,0.0089,0.0011,29.0216,0.0018,0.0018,0.0018,0.0031,0.0018,0.0046,0.0,0.0045,2.2977,2.2977,0.0018,0.0559,0,0,1,1
417,31.6,98.11,1,-17.0642,-1.5264,-1.1403,0.0019,0.0052,0.4541,0.0223,0.0046,0.215,0.3449,-0.1747,0.0956,0.0,0.0389,0.0089,0.1129,0.0996,0.1062,0.0067,0.0169,1.0891,0.0513,0.005,2.556,5.4732,0.0001,98.3613,0.0001,0.0011,0.1403,0.0099,0.0011,31.0075,0.0018,0.0018,0.0018,0.0031,0.0018,0.0046,0.0,0.0044,2.2977,2.2977,0.0018,0.0585,0,0,1,1
418,31.68,98.618,1,-17.2809,-1.6397,-0.8013,0.0019,0.0053,0.4601,0.0217,0.0046,0.2219,0.3088,-0.162,0.1002,0.0,0.0299,0.0085,0.0762,0.1106,0.0991,0.0078,0.0127,1.0361,0.0511,0.0041,3.217,4.4361,0.0002,98.3243,0.0001,0.0013,0.1334,0.0092,0.001,31.3133,0.0018,0.0018,0.0018,0.003,0.0018,0.0046,0.0,0.0043,2.2977,2.2977,0.0018,0.0613,0,0,1,1
419,31.76,98.5572,1,-18.2338,-0.5539,-1.2815,0.002,0.0054,0.4648,0.0213,0.0046,0.2277,0.3169,-0.1548,0.1042,0.0,0.0268,0.0081,0.0621,0.1117,0.1049,0.0094,0.0118,0.9577,0.0313,0.0036,3.7725,4.684,0.0,98.647,0.0002,0.0018,0.1283,0.0093,0.0009,32.7979,0.0018,0.0018,0.0018,0.0029,0.0018,0.0046,0.0,0.0042,2.2977,2.2977,0.0018,0.0646,0,0,1,1
420,31.84,97.9436,1,-17.7287,0.1044,-1.2344,0.002,0.0056,0.4701,0.0209,0.0046,0.2337,0.3302,-0.1586,0.1086,0.0,0.023,0.0069,0.0569,0.1138,0.1194,0.0094,0.0105,0.8744,0.0279,0.0034,4.3527,5.0719,0.0,98.7619,0.0002,0.0027,0.1434,0.0094,0.0009,33.4866,0.0018,0.0018,0.0018,0.0028,0.0018,0.0046,0.0,0.0041,2.2977,2.2977,0.0018,0.0682,0,0,1,1
421,31.92,97.7033,1,-17.1362,-1.743,-1.1617,0.002,0.0057,0.4745,0.0206,0.0046,0.23800000000000002,0.3253,-0.1681,0.11199999999999999,0.0,0.0228,0.0056,0.0672,0.1282,0.1192,0.0101,0.0088,0.7245,0.0282,0.0029,4.7716,4.9286,0.0,98.29,0.0003,0.0043,0.1617,0.0091,0.0009,33.1699,0.0018,0.0018,0.0018,0.0026,0.0018,0.0046,0.0,0.0041,2.2977,2.2977,0.0018,0.0717,0,0,1,1
422,32.0,97.7814,1,-17.2437,-0.3917,-1.6551,0.002,0.0059,0.4819,0.02,0.0046,0.2476,0.3264,-0.1702,0.1194,0.0,0.0189,0.0061,0.0719,0.1219,0.1279,0.0104,0.0084,0.7074,0.028999999999999998,0.0025,5.6653,4.9597,0.0,98.6896,0.0002,0.0029,0.1284,0.0078,0.0009,34.1969,0.0018,0.0018,0.0018,0.0025,0.0018,0.0046,0.0,0.004,2.2977,2.2977,0.0018,0.0754,0,0,1,1
423,32.04,97.2452,1,-17.6593,-0.4565,-1.6143,0.002,0.0058,0.4762,0.0205,0.0046,0.2405,0.3549,-0.1776,0.1139,0.0,0.0203,0.0059,0.0711,0.1154,0.1502,0.0091,0.0079,0.6335,0.0309,0.0023,5.0119,5.7507,0.0,98.6728,0.0002,0.0032,0.1199,0.0065,0.0008,34.4452,0.0018,0.0018,0.0018,0.0024,0.0018,0.0046,0.0,0.0038,2.2977,2.2977,0.0018,0.0789,0,0,1,1
424,32.08,97.7464,1,-17.2529,-0.5883,-1.9504,0.002,0.0058,0.4786,0.0203,0.0046,0.2437,0.3644,-0.1772,0.1163,0.0,0.02,0.0061,0.0703,0.1174,0.1478,0.0092,0.008,0.5503,0.0313,0.0022,5.3020000000000005,6.001,0.0,98.6378,0.0002,0.0035,0.1169,0.0059,0.0008,34.2767,0.0018,0.0018,0.0018,0.0023,0.0018,0.0046,0.0,0.0034,2.2977,2.2977,0.0018,0.0823,0,0,1,1
425,32.16,97.5944,1,-17.3787,-0.2834,-1.96,0.002,0.0058,0.4768,0.0203,0.0046,0.2426,0.4329,-0.16699999999999998,0.1153,0.0,0.0207,0.0061,0.07200000000000001,0.1031,0.1426,0.0088,0.0084,0.5008,0.0303,0.0024,5.2031,7.6279,0.0,98.7173,0.0002,0.0053,0.1179,0.0051,0.0008,34.541,0.0018,0.0018,0.0018,0.0023,0.0018,0.0046,0.0,0.0029,2.2977,2.2977,0.0018,0.0855,0,0,1,1
426,32.2,98.3973,1,-17.4607,-0.3831,-1.6642,0.002,0.0058,0.47600000000000003,0.0205,0.0046,0.2409,0.4886,-0.1737,0.1142,0.0,0.023,0.0069,0.0806,0.1117,0.1425,0.0088,0.0077,0.4953,0.0274,0.0024,5.0548,8.7713,0.0,98.6918,0.0003,0.0047,0.1232,0.0051,0.0008,35.6666,0.0018,0.0018,0.0018,0.0022,0.0018,0.0046,0.0,0.0029,2.2977,2.2977,0.0018,0.0866,0,0,1,1
427,32.24,98.0183,1,-17.454,-1.2992,-2.2374,0.002,0.0057,0.4754,0.0206,0.0046,0.2388,0.4605,-0.1837,0.1128,0.0,0.0249,0.0078,0.0871,0.125,0.1484,0.0085,0.0072,0.4281,0.0232,0.0023,4.8678,8.2109,0.0,98.4329,0.0003,0.006,0.1363,0.005,0.0008,34.9564,0.0018,0.0018,0.0018,0.0022,0.0018,0.0046,0.0,0.0026,2.2977,2.2977,0.0018,0.0892,0,0,1,1
428,32.32,98.04700000000001,1,-17.4449,-0.868,-1.729,0.002,0.0057,0.4757,0.0207,0.0046,0.2368,0.4585,-0.1995,0.1116,0.0,0.027999999999999997,0.0089,0.1013,0.1535,0.1476,0.0085,0.0065,0.4146,0.0188,0.0022,4.6942,8.1662,0.0002,98.5605,0.0004,0.0099,0.1666,0.0046,0.0007,35.5654,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.0025,2.2977,2.2977,0.0018,0.0916,0,0,1,1
429,32.36,98.19200000000001,1,-17.4463,-0.0031,-1.0821,0.002,0.0057,0.4773,0.0207,0.0046,0.2382,0.3601,-0.2013,0.1128,0.0,0.0297,0.0105,0.1078,0.1595,0.1452,0.0083,0.0057,0.4041,0.0184,0.0015,4.8386,5.882000000000001,0.0002,98.7864,0.0005,0.0144,0.1761,0.0037,0.0007,36.8344,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.0025,2.2977,2.2977,0.0018,0.0926,0,0,1,1
430,32.4,98.5403,1,-16.9513,-1.3108,-1.5619999999999998,0.002,0.0057,0.47700000000000004,0.0206,0.0046,0.2386,0.3251,-0.193,0.113,0.0,0.0281,0.012,0.0965,0.1521,0.1394,0.0084,0.0057,0.3589,0.0173,0.0013,4.8601,4.9194,0.0002,98.4293,0.0005,0.0082,0.1621,0.0038,0.0007,38.5103,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.0024,2.2977,2.2977,0.0018,0.0952,0,0,1,1
431,32.48,98.1171,1,-17.7437,0.0677,-1.0305,0.002,0.0059,0.4809,0.0203,0.0046,0.2433,0.3268,-0.1996,0.1165,0.0,0.0267,0.0139,0.0955,0.1508,0.1498,0.0078,0.0052,0.3879,0.026000000000000002,0.0012,5.2912,4.9671,0.0001,98.7708,0.0005,0.0062,0.1629,0.0038,0.0007,40.9416,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.0983,0,0,1,1
432,32.52,97.5065,1,-17.5902,0.2039,-1.9686,0.002,0.0059,0.48100000000000004,0.0203,0.0046,0.2442,0.316,-0.195,0.1171,0.0,0.028999999999999998,0.0148,0.1055,0.1421,0.14300000000000002,0.0076,0.0056,0.3768,0.0266,0.0012,5.38,4.6499,0.0001,98.7373,0.0006,0.0079,0.1807,0.004,0.0006,40.4697,0.0018,0.0018,0.0018,0.0021,0.0018,0.0046,0.0,0.0024,2.2977,2.2977,0.0018,0.0997,0,0,1,1
433,32.56,97.8369,1,-16.7723,0.3269,-1.1006,0.002,0.006,0.4847,0.0199,0.0046,0.2504,0.2823,-0.1865,0.1218,0.0,0.0295,0.0163,0.1113,0.1237,0.139,0.0074,0.0057,0.3413,0.0268,0.001,5.943,3.5841,0.0,98.7063,0.0006,0.0058,0.1817,0.0038,0.0006,41.5838,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1024,0,0,1,1
434,32.64,98.006,1,-16.9555,-0.1478,-1.2872,0.002,0.006,0.4841,0.02,0.0046,0.2496,0.2804,-0.1933,0.1212,0.0,0.0332,0.0169,0.1183,0.1219,0.1434,0.0072,0.0054,0.3382,0.0337,0.0009,5.8827,3.5199,0.0,98.7512,0.0007,0.0045,0.1869,0.004,0.0006,41.7112,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1049,0,0,1,1
435,32.68,97.8145,1,-17.2554,-0.2165,-1.5823,0.002,0.006,0.4835,0.02,0.0046,0.2493,0.2666,-0.1913,0.1209,0.0,0.0358,0.0184,0.1183,0.1169,0.1444,0.0074,0.0053,0.3175,0.0296,0.0009,5.8499,3.0422,0.0,98.7342,0.0007,0.0038,0.1877,0.0038,0.0005,41.5279,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1061,0,0,1,1
436,32.72,97.5137,1,-17.1455,-0.6771,-1.5079,0.002,0.0059,0.4789,0.0203,0.0046,0.2437,0.2661,-0.1942,0.1169,0.0,0.0384,0.0169,0.1305,0.1111,0.1479,0.0069,0.0058,0.3198,0.0291,0.0009,5.3584,3.0242,0.0,98.6137,0.0006,0.0037,0.1906,0.0039,0.0005,42.2577,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1085,0,0,1,1
437,32.8,97.4155,1,-17.7882,-0.975,-1.0694,0.002,0.0058,0.4761,0.0206,0.0046,0.2393,0.2625,-0.1963,0.1136,0.0,0.0394,0.0157,0.1293,0.1222,0.1432,0.0059,0.0058,0.2931,0.0276,0.0008,4.9575,2.8934,0.0,98.5299,0.0006,0.0035,0.1931,0.0038,0.0005,42.356,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1106,0,0,1,1
438,32.84,97.0938,1,-17.0908,-1.0848,-1.3144,0.002,0.0057,0.4749,0.0207,0.0046,0.2382,0.2599,-0.1905,0.1125,0.0,0.0403,0.0142,0.1201,0.1196,0.1395,0.0058,0.0065,0.2661,0.026000000000000002,0.0008,4.8392,2.801,0.0,98.4977,0.0005,0.0027,0.1785,0.0041,0.0004,41.9693,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1116,0,0,1,1
439,32.88,97.6566,1,-17.1124,-0.5889,-1.2429,0.002,0.0058,0.4754,0.0206,0.0046,0.2398,0.2619,-0.1763,0.1135,0.0,0.0392,0.0133,0.1084,0.1109,0.1289,0.0058,0.0069,0.2511,0.0217,0.0008,4.9746,2.8759,0.0,98.6376,0.0005,0.0017,0.1613,0.0044,0.0004,42.5173,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1135,0,0,1,1
440,32.96,97.1878,1,-17.468,-0.7575,-2.1874,0.002,0.0057,0.4728,0.0208,0.0046,0.2374,0.2773,-0.1748,0.1123,0.0,0.0438,0.0122,0.1392,0.0956,0.1239,0.0061,0.0071,0.2597,0.0153,0.0009,4.7901,3.4115,0.0,98.5916,0.0005,0.0028,0.1888,0.0044,0.0004,40.6469,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.115,0,0,1,1
441,33.0,96.8302,1,-17.663,-0.11699999999999999,-1.7072,0.002,0.0057,0.4706,0.0209,0.0046,0.2353,0.2797,-0.1712,0.1108,0.0,0.0447,0.0125,0.1432,0.086,0.1232,0.0062,0.0079,0.2534,0.0152,0.0011,4.5954,3.4915,0.0,98.7588,0.0006,0.0034,0.1971,0.0046,0.0004,38.3777,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1149,0,0,1,1
442,33.04,97.2721,1,-17.6704,-0.4307,-1.729,0.002,0.0057,0.4692,0.021,0.0046,0.2341,0.2803,-0.1676,0.11,0.0,0.0435,0.0126,0.1465,0.0769,0.1232,0.0063,0.0083,0.2548,0.0148,0.0012,4.4895,3.5111,0.0,98.6795,0.0006,0.0029,0.1995,0.0045,0.0004,37.0065,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0023,2.2977,2.2977,0.0018,0.1155,0,0,1,1
443,33.08,97.9523,1,-18.1433,-0.6267,-2.4566,0.002,0.0057,0.4695,0.021,0.0046,0.2342,0.2937,-0.1748,0.1105,0.0,0.0478,0.0128,0.1716,0.0767,0.1207,0.0068,0.0083,0.2589,0.013999999999999999,0.0014,4.5293,3.9467,0.0,98.6274,0.0008,0.0039,0.2259,0.0047,0.0004,37.3298,0.0018,0.0018,0.0018,0.002,0.0018,0.0046,0.0,0.0024,2.2977,2.2977,0.0018,0.11599999999999999,0,0,1,1
